CityCode,CountryCode,Name,UtcOffset,TimeZoneId,Airports
ULZ,MN,,,,
UMA,CU,,,,
UMB,US,,,,
UMC,PG,,,,
UMD,GL,,,,
UME,SE,,,,{'AirportCode': 'UME'}
UMI,PE,,,,
UMM,US,,,,
UMR,AU,,,,
UMT,US,,,,
UMU,BR,,,,
UMY,UA,,,,
UNA,BR,,,,
UNC,CO,,,,
UND,AF,,,,
UNE,LS,,,,
UNG,PG,,,,
UNI,VC,,,,
UNK,US,,,,
UNN,TH,,,,
UNR,MN,,,,
UNS,US,,,,
UNT,GB,,,,
UNU,US,,,,
UOL,ID,,,,
UON,LA,,,,
UOS,US,,,,
UOX,US,,,,
UPA,CU,,,,
UPC,ES,,,,
UPF,DE,,,,
UPG,ID,,,,{'AirportCode': 'UPG'}
UPL,CR,,,,
UPN,MX,,,,
UPP,US,,,,
UPR,PG,,,,
UPV,GB,,,,
UQE,US,,,,
URA,KZ,,,,
URB,BR,,,,
URC,CN,,,,{'AirportCode': 'URC'}
URE,EE,,,,
URG,BR,,,,
URI,CO,,,,
URJ,RU,,,,
URM,VE,,,,
URN,AF,,,,
URO,FR,,,,
URR,CO,,,,
URS,RU,,,,
URT,TH,,,,{'AirportCode': 'URT'}
URY,SA,,,,
URZ,AF,,,,
USH,AR,,,,{'AirportCode': 'USH'}
USI,GY,,,,
USK,RU,,,,{'AirportCode': 'USK'}
USL,AU,,,,
USM,TH,,,,{'AirportCode': 'USM'}
USN,KR,,,,{'AirportCode': 'USN'}
USO,PG,,,,
USS,CU,,,,
UST,US,,,,
USU,PH,,,,
UTA,ZW,,,,
UTB,AU,,,,
UTC,NL,,,,
UTD,AU,,,,
UTE,ZA,,,,
UTG,LS,,,,
UTH,TH,,,,{'AirportCode': 'UTH'}
UTI,FI,,,,
UTK,MH,,,,
UTL,ES,,,,
UTN,ZA,,,,{'AirportCode': 'UTN'}
UTO,US,,,,
UTP,TH,,,,
UTR,TH,,,,
UTT,ZA,,,,"{'AirportCode': ['PTG', 'UTT']}"
UTU,PA,,,,
UTW,ZA,,,,
UUA,RU,,,,
UUD,RU,,,,
UUK,US,,,,
UUN,MN,,,,
UUS,RU,,,,{'AirportCode': 'UUS'}
UUU,PG,,,,
UVA,US,,,,
UVE,NC,,,,
UVL,EG,,,,
UVO,PG,,,,
UWA,US,,,,
UWE,DE,,,,
UYL,SD,,,,
UYN,CN,,,,
UZH,SA,,,,
UZU,AR,,,,
VAA,FI,,,,{'AirportCode': 'VAA'}
VAB,CO,,,,
VAC,DE,,,,
VAF,FR,,,,
VAG,BR,,,,
VAH,BO,,,,
VAI,PG,,,,
VAK,US,,,,
VAL,BR,,,,
VAN,TR,,,,{'AirportCode': 'VAN'}
VAO,SB,,,,
VAP,CL,,,,
VAR,BG,,,,{'AirportCode': 'VAR'}
VAS,TR,,,,{'AirportCode': 'VAS'}
VAT,MG,,,,
VAU,FJ,,,,
VAV,TO,,,,
VAW,NO,,,,
VAZ,FR,,,,
VBS,IT,,,,
VBV,FJ,,,,
VBY,SE,,,,{'AirportCode': 'VBY'}
VCA,VN,,,,
VCB,US,,,,
VCC,CM,,,,
VCD,AU,,,,
VCE,IT,,,,{'AirportCode': 'VCE'}
VCF,AR,,,,
VCH,UY,,,,
VCR,VE,,,,
VCT,US,,,,{'AirportCode': 'VCT'}
VCV,US,,,,
VDA,IL,,,,{'AirportCode': 'VDA'}
VDB,NO,,,,
VDC,BR,,,,
VDE,ES,,,,
VDI,US,,,,
VDM,AR,,,,
VDP,VE,,,,
VDR,AR,,,,
VDS,NO,,,,
VDZ,US,,,,
VEE,US,,,,
VEG,GY,,,,
VEJ,DK,,,,
VEL,US,,,,{'AirportCode': 'VEL'}
VER,MX,,,,{'AirportCode': 'VER'}
VEV,SB,,,,
VEX,US,,,,
VEY,IS,,,,
VFA,ZW,,,,{'AirportCode': 'VFA'}
VGA,IN,,,,{'AirportCode': 'VGA'}
VGD,RU,,,,
VGG,LA,,,,
VGO,ES,,,,{'AirportCode': 'VGO'}
VGS,AR,,,,
VGZ,CO,,,,
VHC,AO,,,,
VHM,SE,,,,
VHN,US,,,,
VHY,FR,,,,
VHZ,PF,,,,
VIB,MX,,,,
VIC,IT,,,,
VID,BG,,,,
VIE,AT,,,,{'AirportCode': 'VIE'}
VIG,VE,,,,
VIH,US,,,,
VII,VN,,,,
VIJ,VG,,,,
VIK,US,,,,
VIL,MA,,,,
VIN,UA,,,,
VIQ,ID,,,,
VIS,US,,,,
VIT,ES,,,,
VIU,SB,,,,
VIV,PG,,,,
VIX,BR,,,,{'AirportCode': 'VIX'}
VJB,MZ,,,,
VJI,US,,,,
VJQ,MZ,,,,
VKG,VN,,,,
VKS,US,,,,
VKT,RU,,,,
VKW,US,,,,
VLA,US,,,,
VLC,ES,,,,{'AirportCode': 'VLC'}
VLD,US,,,,
VLE,US,,,,
VLG,AR,,,,
VLI,VU,,,,
VLK,RU,,,,
VLL,ES,,,,
VLM,BO,,,,
VLN,VE,,,,{'AirportCode': 'VLN'}
VLO,US,,,,
VLP,BR,,,,
VLR,CL,,,,
VLS,VU,,,,
VLU,RU,,,,
VLV,VE,,,,
VME,AR,,,,
VMU,PG,,,,
VNA,LA,,,,
VNC,US,,,,
VNE,FR,,,,
VNG,LA,,,,
VNO,LT,,,,{'AirportCode': 'VNO'}
VNR,AU,,,,
VNS,IN,,,,{'AirportCode': 'VNS'}
VNX,MZ,,,,{'AirportCode': 'VNX'}
VOG,RU,,,,{'AirportCode': 'VOG'}
VOH,MG,,,,
VOI,LR,,,,
VOK,US,,,,
VOL,GR,,,,{'AirportCode': 'VOL'}
VOT,BR,,,,
VOZ,RU,,,,{'AirportCode': 'VOZ'}
VPE,AO,,,,
VPN,IS,,,,
VPS,US,,,,{'AirportCode': 'VPS'}
VPY,MZ,,,,
VPZ,US,,,,
VQS,PR,,,,
VRA,CU,,,,{'AirportCode': 'VRA'}
VRB,US,,,,
VRC,PH,,,,
VRE,ZA,,,,
VRK,FI,,,,
VRL,PT,,,,
VRN,IT,,,,{'AirportCode': 'VRN'}
VRS,US,,,,
VRU,ZA,,,,
VRY,NO,,,,
VSA,MX,,,,{'AirportCode': 'VSA'}
VSE,PT,,,,
VSF,US,,,,
VSG,UA,,,,
VSO,VN,,,,
VST,SE,,,,
VTA,HN,,,,
VTB,BY,,,,
VTE,LA,,,,{'AirportCode': 'VTE'}
VTF,FJ,,,,
VTG,VN,,,,
VTL,FR,,,,
VTN,US,,,,
VTU,CU,,,,
VTZ,IN,,,,{'AirportCode': 'VTZ'}
VUP,CO,,,,
VUS,RU,,,,
VVB,MG,,,,
VVC,CO,,,,
VVK,SE,,,,
VVO,RU,,,,{'AirportCode': 'VVO'}
VVZ,DZ,,,,
VXC,MZ,,,,
VXE,CV,,,,{'AirportCode': 'VXE'}
VXO,SE,,,,
VYD,ZA,,,,
VYS,US,,,,
WAA,US,,,,
WAB,PG,,,,
WAC,ET,,,,
WAD,MG,,,,
WAE,SA,,,,
WAF,PK,,,,
WAG,NZ,,,,{'AirportCode': 'WAG'}
WAH,US,,,,
WAI,MG,,,,
WAJ,PG,,,,
WAK,MG,,,,
WAL,US,,,,
WAM,MG,,,,
WAN,AU,,,,
WAO,PG,,,,
WAP,CL,,,,
WAQ,MG,,,,
WAR,ID,,,,
WAS,US,,,,"{'AirportCode': ['DCA', 'IAD']}"
WAT,IE,,,,
WAU,AU,,,,
WAV,AU,,,,
WAW,PL,,,,{'AirportCode': 'WAW'}
WAY,US,,,,
WAZ,AU,,,,
WBB,US,,,,
WBD,MG,,,,
WBE,MG,,,,
WBM,PG,,,,
WBN,US,,,,
WBO,MG,,,,
WBQ,US,,,,
WBR,US,,,,
WBU,US,,,,
WCA,CL,,,,
WCH,CL,,,,
WCR,US,,,,
WDA,YE,,,,
WDB,US,,,,
WDG,US,,,,
WDH,NA,,,,{'AirportCode': 'WDH'}
WDI,AU,,,,
WDN,US,,,,
WDR,US,,,,
WEA,US,,,,
WED,PG,,,,
WEF,CN,,,,
WEH,CN,,,,{'AirportCode': 'WEH'}
WEI,AU,,,,
WEL,ZA,,,,
WEM,GB,,,,
WEP,PG,,,,
WES,LR,,,,
WET,ID,,,,
WEW,AU,,,,
WEX,IE,,,,
WFI,MG,,,,
WFK,US,,,,
WGA,AU,,,,
WGB,PK,,,,
WGC,IN,,,,
WGE,AU,,,,
WGN,NZ,,,,
WGO,US,,,,
WGP,ID,,,,
WGT,AU,,,,
WGU,PG,,,,
WGY,GA,,,,
WHD,US,,,,
WHF,SD,,,,
WHK,NZ,,,,
WHL,AU,,,,
WHO,NZ,,,,
WHS,GB,,,,
WHT,US,,,,
WHU,CN,,,,
WIC,GB,,,,
WID,DE,,,,
WIK,NZ,,,,
WIN,AU,,,,
WIO,AU,,,,
WIR,NZ,,,,
WIT,AU,,,,
WIU,PG,,,,
WJA,MH,,,,
WJF,US,,,,
WJR,KE,,,,
WKA,NZ,,,,
WKB,AU,,,,
WKI,ZW,,,,
WKJ,JP,,,,{'AirportCode': 'WKJ'}
WKK,US,,,,
WKL,US,,,,
WKN,PG,,,,
WKR,BS,,,,
WLA,AU,,,,
WLB,US,,,,
WLC,AU,,,,
WLD,US,,,,
WLG,NZ,,,,{'AirportCode': 'WLG'}
WLH,VU,,,,
WLK,US,,,,
WLL,AU,,,,
WLM,US,,,,
WLN,US,,,,
WLO,AU,,,,
WLR,US,,,,
WLS,WF,,,,
WLW,US,,,,
WMA,MG,,,,
WMB,AU,,,,
WMC,US,,,,
WMD,MG,,,,
WME,AU,,,,
WMH,US,,,,
WMK,US,,,,
WML,MG,,,,
WMN,MG,,,,
WMO,US,,,,
WMR,MG,,,,
WMV,MG,,,,
WMX,ID,,,,
WNA,US,,,,
WNC,US,,,,
WND,AU,,,,
WNE,GA,,,,
WNN,CA,,,,
WNP,PH,,,,
WNR,AU,,,,
WNS,PK,,,,
WNU,PG,,,,
WNZ,CN,,,,{'AirportCode': 'WNZ'}
WOA,PG,,,,
WOB,GB,,,,
WOD,US,,,,
WOE,NL,,,,
WOG,AU,,,,
WOI,LR,,,,
WOK,VE,,,,
WOL,AU,,,,
WON,AU,,,,
WOO,US,,,,
WOT,TW,,,,
WOW,US,,,,
WPA,CL,,,,
WPB,MG,,,,
WPC,CA,,,,
WPK,AU,,,,
WPL,CA,,,,
WPM,PG,,,,
WPO,US,,,,
WPR,CL,,,,
WPU,CL,,,,
WRA,ET,,,,
WRE,NZ,,,,{'AirportCode': 'WRE'}
WRG,US,,,,{'AirportCode': 'WRG'}
WRH,US,,,,
WRI,US,,,,
WRL,US,,,,{'AirportCode': 'WRL'}
WRO,PL,,,,{'AirportCode': 'WRO'}
WRW,AU,,,,
WRY,GB,,,,
WSA,PG,,,,
WSB,US,,,,
WSD,US,,,,
WSF,US,,,,
WSG,US,,,,
WSH,US,,,,
WSJ,US,,,,
WSM,US,,,,
WSN,US,,,,
WSO,SR,,,,
WSP,NI,,,,
WSR,ID,,,,
WST,US,,,,
WSU,PG,,,,
WSX,US,,,,
WSY,AU,,,,
WSZ,NZ,,,,
WTA,MG,,,,
WTD,BS,,,,
WTE,MH,,,,
WTK,US,,,,
WTL,US,,,,
WTN,GB,,,,
WTO,MH,,,,
WTP,PG,,,,
WTR,US,,,,
WTS,MG,,,,
WTT,PG,,,,
WTZ,NZ,,,,
WUA,CN,,,,
WUD,AU,,,,
WUG,PG,,,,
WUH,CN,,,,{'AirportCode': 'WUH'}
WUN,AU,,,,
WUS,CN,,,,
WUU,SD,,,,
WUV,PG,,,,
WUX,CN,,,,{'AirportCode': 'WUX'}
WUZ,CN,,,,
WVB,NA,,,,{'AirportCode': 'WVB'}
WVI,US,,,,
WVK,MG,,,,
WVL,US,,,,
WVN,DE,,,,
WWA,US,,,,
WWD,US,,,,
WWI,AU,,,,
WWK,PG,,,,
WWP,US,,,,
WWR,US,,,,
WWS,US,,,,
WWT,US,,,,
WWY,AU,,,,
WXF,GB,,,,
WXN,CN,,,,{'AirportCode': 'WXN'}
WYA,AU,,,,
WYB,US,,,,
WYE,SL,,,,
WYN,AU,,,,
WYS,US,,,,
XAL,MX,,,,
XAP,BR,,,,{'AirportCode': 'XAP'}
XAR,BF,,,,
XAU,GF,,,,
XAY,LA,,,,
XBB,CA,,,,
XBE,CA,,,,
XBG,BF,,,,
XBJ,IR,,,,
XBL,ET,,,,
XBN,PG,,,,
XBO,BF,,,,
XBR,CA,,,,
XBW,CA,,,,
XCH,CX,,,,
XCL,CA,,,,
XCM,CA,,,,
XCN,PH,,,,
XCO,AU,,,,
XDE,BF,,,,
XDJ,BF,,,,
XEN,CN,,,,
XES,US,,,,
XFN,CN,,,,{'AirportCode': 'XFN'}
XFW,DE,,,,
XGA,BF,,,,
XGG,BF,,,,
XGL,CA,,,,
XGN,AO,,,,
XGR,CA,,,,
XIC,CN,,,,{'AirportCode': 'XIC'}
XIE,LA,,,,
XIG,BR,,,,
XIL,CN,,,,{'AirportCode': 'XIL'}
XIN,CN,,,,
XKA,BF,,,,
XKH,LA,,,,
XKO,CA,,,,
XKS,CA,,,,
XKY,BF,,,,
XLB,CA,,,,
XLF,CA,,,,
XLJ,CA,,,,
XLM,CA,,,,
XLO,VN,,,,
XLS,SN,,,,
XLU,BF,,,,
XLW,DE,,,,
XMA,PH,,,,
XMB,CI,,,,
XMC,AU,,,,
XMD,US,,,,
XMG,NP,,,,
XMH,PF,,,,
XMI,TZ,,,,
XML,AU,,,,
XMN,CN,,,,{'AirportCode': 'XMN'}
XMP,CA,,,,
XMS,EC,,,,
XMY,AU,,,,
XNG,VN,,,,
XNN,CN,,,,{'AirportCode': 'XNN'}
XNT,CN,,,,
XNU,BF,,,,
XPA,BF,,,,
XPK,CA,,,,
XPL,HN,,,,
XPP,CA,,,,
XPR,US,,,,
XPU,US,,,,
XQP,CR,,,,
XQU,CA,,,,
XRR,CA,,,,
XRY,ES,,,,{'AirportCode': 'XRY'}
XSC,TC,,,,
XSE,BF,,,,
XSH,FR,,,,
XSI,CA,,,,
XSM,US,,,,
XSO,PH,,,,
XTG,AU,,,,
XTL,CA,,,,
XTO,AU,,,,
XTR,AU,,,,
XUZ,CN,,,,{'AirportCode': 'XUZ'}
XVL,VN,,,,
XXB,IN,,,,
XXP,DE,,,,
XYA,SB,,,,
XYE,MM,,,,
XYR,PG,,,,
XZA,BF,,,,
YAA,CA,,,,
YAB,CA,,,,
YAC,CA,,,,
YAD,CA,,,,
YAE,CA,,,,
YAF,CA,,,,
YAG,CA,,,,
YAI,CL,,,,
YAJ,CA,,,,
YAK,US,,,,{'AirportCode': 'YAK'}
YAL,CA,,,,
YAM,CA,,,,{'AirportCode': 'YAM'}
YAN,ZR,,,,
YAO,CM,,,,"{'AirportCode': ['NSI', 'YAO']}"
YAP,FM,,,,{'AirportCode': 'YAP'}
YAQ,CA,,,,
YAS,FJ,,,,
YAT,CA,,,,
YAV,CA,,,,
YAX,CA,,,,
YAY,CA,,,,
YAZ,CA,,,,
YBA,CA,,,,
YBC,CA,,,,{'AirportCode': 'YBC'}
YBD,CA,,,,
YBE,CA,,,,
YBF,CA,,,,
YBG,CA,,,,{'AirportCode': 'YBG'}
YBH,CA,,,,
YBI,CA,,,,
YBJ,CA,,,,
YBK,CA,,,,
YBL,CA,,,,{'AirportCode': 'YBL'}
YBM,CA,,,,
YBN,CA,,,,
YBO,CA,,,,
YBP,CN,,,,
YBQ,CA,,,,
YBR,CA,,,,
YBT,CA,,,,
YBV,CA,,,,
YBW,CA,,,,
YBX,CA,,,,
YBY,CA,,,,
YCA,CA,,,,
YCB,CA,,,,
YCC,CA,,,,
YCD,CA,,,,{'AirportCode': 'YCD'}
YCE,CA,,,,
YCF,CA,,,,
YCG,CA,,,,{'AirportCode': 'YCG'}
YCH,CA,,,,
YCI,CA,,,,
YCJ,CA,,,,
YCK,CA,,,,
YCL,CA,,,,
YCM,CA,,,,
YCN,CA,,,,
YCO,CA,,,,
YCP,CA,,,,
YCQ,CA,,,,
YCR,CA,,,,
YCS,CA,,,,
YCT,CA,,,,
YCU,CA,,,,{'AirportCode': 'YCU'}
YCV,CA,,,,
YCW,CA,,,,
YCX,CA,,,,
YCY,CA,,,,
YCZ,CA,,,,
YDA,CA,,,,
YDB,CA,,,,
YDC,CA,,,,
YDE,CA,,,,
YDF,CA,,,,{'AirportCode': 'YDF'}
YDG,CA,,,,
YDH,CA,,,,
YDI,CA,,,,
YDK,CA,,,,
YDL,CA,,,,
YDN,CA,,,,
YDO,CA,,,,
YDP,CA,,,,
YDQ,CA,,,,
YDR,CA,,,,
YDS,CA,,,,
YDV,CA,,,,
YDX,CA,,,,
YEA,CA,,,,{'AirportCode': 'YEG'}
YEC,KR,,,,
YEI,TR,,,,
YEK,CA,,,,
YEL,CA,,,,
YEM,CA,,,,
YEN,CA,,,,
YEO,GB,,,,
YEP,CA,,,,
YEQ,PG,,,,
YER,CA,,,,
YET,CA,,,,
YEU,CA,,,,
YEV,CA,,,,
YEY,CA,,,,
YFA,CA,,,,
YFB,CA,,,,{'AirportCode': 'YFB'}
YFC,CA,,,,{'AirportCode': 'YFC'}
YFE,CA,,,,
YFG,CA,,,,
YFH,CA,,,,
YFL,CA,,,,
YFO,CA,,,,
YFR,CA,,,,
YFS,CA,,,,
YFX,CA,,,,
YGA,CA,,,,
YGB,CA,,,,
YGC,CA,,,,
YGE,CA,,,,
YGG,CA,,,,
YGH,CA,,,,
YGJ,JP,,,,{'AirportCode': 'YGJ'}
YGK,CA,,,,{'AirportCode': 'YGK'}
YGL,CA,,,,
YGM,CA,,,,
YGN,CA,,,,
YGO,CA,,,,
YGP,CA,,,,{'AirportCode': 'YGP'}
YGQ,CA,,,,
YGR,CA,,,,{'AirportCode': 'YGR'}
YGS,CA,,,,
YGT,CA,,,,
YGV,CA,,,,
YGW,CA,,,,
YGX,CA,,,,
YGY,CA,,,,
YGZ,CA,,,,
YHA,CA,,,,
YHB,CA,,,,
YHC,CA,,,,
YHD,CA,,,,
YHE,CA,,,,
YHF,CA,,,,
YHG,CA,,,,
YHI,CA,,,,
YHK,CA,,,,
YHM,CA,,,,
YHN,CA,,,,
YHO,CA,,,,
YHP,CA,,,,
YHR,CA,,,,
YHS,CA,,,,
YHT,CA,,,,
YHY,CA,,,,
YHZ,CA,,,,{'AirportCode': 'YHZ'}
YIB,CA,,,,
YIC,CA,,,,
YIF,CA,,,,
YIG,CA,,,,
YIH,CN,,,,{'AirportCode': 'YIH'}
YIK,CA,,,,
YIN,CN,,,,{'AirportCode': 'YIN'}
YIO,CA,,,,
YIV,CA,,,,
YIW,CN,,,,{'AirportCode': 'YIW'}
YIX,CA,,,,
YJA,CA,,,,
YJF,CA,,,,
YJN,CA,,,,
YJO,CA,,,,
YJT,CA,,,,
YKA,CA,,,,{'AirportCode': 'YKA'}
YKC,CA,,,,
YKD,CA,,,,
YKE,CA,,,,
YKF,CA,,,,
YKG,CA,,,,
YKI,CA,,,,
YKJ,CA,,,,
YKK,CA,,,,
YKL,CA,,,,
YKM,US,,,,{'AirportCode': 'YKM'}
YKN,US,,,,
YKQ,CA,,,,
YKS,RU,,,,
YKT,CA,,,,
YKU,CA,,,,
YKX,CA,,,,
YKY,CA,,,,
YLB,CA,,,,
YLC,CA,,,,
YLD,CA,,,,
YLE,CA,,,,
YLF,CA,,,,
YLG,AU,,,,
YLH,CA,,,,
YLI,FI,,,,
YLJ,CA,,,,
YLL,CA,,,,
YLM,CA,,,,
YLN,CN,,,,
YLP,CA,,,,
YLQ,CA,,,,
YLR,CA,,,,
YLS,CA,,,,
YLT,CA,,,,
YLW,CA,,,,{'AirportCode': 'YLW'}
YLX,CA,,,,
YLY,CA,,,,
YMA,CA,,,,
YMB,CA,,,,
YMC,CA,,,,
YMD,CA,,,,
YME,CA,,,,
YMF,CA,,,,
YMG,CA,,,,
YMH,CA,,,,
YMI,CA,,,,
YMJ,CA,,,,
YML,CA,,,,
YMM,CA,,,,{'AirportCode': 'YMM'}
YMN,CA,,,,
YMO,CA,,,,
YMP,CA,,,,
YMQ,CA,,,,{'AirportCode': 'YUL'}
YMR,CA,,,,
YMS,PE,,,,
YMT,CA,,,,
YMW,CA,,,,
YNA,CA,,,,
YNB,SA,,,,{'AirportCode': 'YNB'}
YNC,CA,,,,
YND,CA,,,,
YNE,CA,,,,
YNG,US,,,,
YNH,CA,,,,
YNI,CA,,,,
YNJ,CN,,,,{'AirportCode': 'YNJ'}
YNK,CA,,,,
YNL,CA,,,,
YNM,CA,,,,
YNO,CA,,,,
YNR,CA,,,,
YNS,CA,,,,
YNT,CN,,,,{'AirportCode': 'YNT'}
YNZ,CN,,,,{'AirportCode': 'YNZ'}
YOC,CA,,,,
YOD,CA,,,,
YOE,CA,,,,
YOG,CA,,,,
YOH,CA,,,,
YOJ,CA,,,,
YOK,JP,,,,
YOL,NG,,,,
YOO,CA,,,,
YOP,CA,,,,
YOS,CA,,,,
YOW,CA,,,,{'AirportCode': 'YOW'}
YOY,CA,,,,
YPA,CA,,,,
YPB,CA,,,,
YPC,CA,,,,
YPD,CA,,,,
YPE,CA,,,,
YPF,CA,,,,
YPG,CA,,,,
YPH,CA,,,,
YPI,CA,,,,
YPJ,CA,,,,
YPL,CA,,,,
YPM,CA,,,,
YPN,CA,,,,
YPO,CA,,,,
YPP,CA,,,,
YPQ,CA,,,,
YPR,CA,,,,{'AirportCode': 'YPR'}
YPT,CA,,,,
YPW,CA,,,,
YPX,CA,,,,
YPY,CA,,,,
YPZ,CA,,,,
YQA,CA,,,,
YQB,CA,,,,{'AirportCode': 'YQB'}
YQC,CA,,,,
YQD,CA,,,,
YQE,CA,,,,
YQF,CA,,,,
YQG,CA,,,,{'AirportCode': 'YQG'}
YQH,CA,,,,
YQI,CA,,,,
YQK,CA,,,,
YQL,CA,,,,{'AirportCode': 'YQL'}
YQM,CA,,,,{'AirportCode': 'YQM'}
YQN,CA,,,,
YQQ,CA,,,,{'AirportCode': 'YQQ'}
YQR,CA,,,,{'AirportCode': 'YQR'}
YQS,CA,,,,
YQT,CA,,,,{'AirportCode': 'YQT'}
YQU,CA,,,,{'AirportCode': 'YQU'}
YQV,CA,,,,
YQW,CA,,,,
YQX,CA,,,,{'AirportCode': 'YQX'}
YQY,CA,,,,{'AirportCode': 'YQY'}
YQZ,CA,,,,{'AirportCode': 'YQZ'}
YRA,CA,,,,
YRB,CA,,,,
YRD,CA,,,,
YRE,CA,,,,
YRF,CA,,,,
YRG,CA,,,,
YRI,CA,,,,
YRJ,CA,,,,
YRL,CA,,,,
YRM,CA,,,,
YRN,CA,,,,
YRQ,CA,,,,
YRR,CA,,,,
YRS,CA,,,,
YRT,CA,,,,
YRV,CA,,,,
YSA,CA,,,,
YSB,CA,,,,{'AirportCode': 'YSB'}
YSC,CA,,,,
YSD,CA,,,,
YSE,CA,,,,
YSF,CA,,,,
YSG,CA,,,,
YSH,CA,,,,
YSI,CA,,,,
YSJ,CA,,,,{'AirportCode': 'YSJ'}
YSK,CA,,,,
YSL,CA,,,,
YSM,CA,,,,
YSN,CA,,,,
YSO,CA,,,,
YSP,CA,,,,
YSQ,CA,,,,
YSR,CA,,,,
YSS,CA,,,,
YST,CA,,,,
YSU,CA,,,,
YSV,CA,,,,
YSX,CA,,,,
YSY,CA,,,,
YSZ,CA,,,,
YTA,CA,,,,
YTB,CA,,,,
YTC,CA,,,,
YTD,CA,,,,
YTE,CA,,,,
YTF,CA,,,,
YTG,CA,,,,
YTH,CA,,,,
YTI,CA,,,,
YTJ,CA,,,,
YTK,CA,,,,
YTL,CA,,,,
YTN,CA,,,,
YTO,CA,,,,"{'AirportCode': ['YHM', 'YTZ', 'YYZ']}"
YTQ,CA,,,,
YTR,CA,,,,
YTS,CA,,,,{'AirportCode': 'YTS'}
YTT,CA,,,,
YTU,CA,,,,
YTX,CA,,,,
YTY,CN,,,,{'AirportCode': 'YTY'}
YUA,CN,,,,
YUB,CA,,,,
YUD,CA,,,,
YUE,AU,,,,
YUF,CA,,,,
YUJ,CA,,,,
YUM,US,,,,
YUN,CA,,,,
YUT,CA,,,,
YUX,CA,,,,
YUY,CA,,,,{'AirportCode': 'YUY'}
YVA,KM,,,,{'AirportCode': 'HAH'}
YVB,CA,,,,
YVC,CA,,,,
YVD,PG,,,,
YVE,CA,,,,
YVG,CA,,,,
YVM,CA,,,,
YVN,CA,,,,
YVO,CA,,,,{'AirportCode': 'YVO'}
YVP,CA,,,,
YVQ,CA,,,,
YVR,CA,,,,{'AirportCode': 'YVR'}
YVT,CA,,,,
YVV,CA,,,,
YVZ,CA,,,,
YWA,CA,,,,
YWB,CA,,,,
YWG,CA,,,,{'AirportCode': 'YWG'}
YWJ,CA,,,,
YWK,CA,,,,{'AirportCode': 'YWK'}
YWL,CA,,,,{'AirportCode': 'YWL'}
YWM,CA,,,,
YWN,CA,,,,
YWP,CA,,,,
YWR,CA,,,,
YWS,CA,,,,
YWY,CA,,,,
YXC,CA,,,,{'AirportCode': 'YXC'}
YXE,CA,,,,{'AirportCode': 'YXE'}
YXF,CA,,,,
YXH,CA,,,,{'AirportCode': 'YXH'}
YXI,CA,,,,
YXJ,CA,,,,{'AirportCode': 'YXJ'}
YXK,CA,,,,
YXL,CA,,,,
YXN,CA,,,,
YXP,CA,,,,
YXQ,CA,,,,
YXR,CA,,,,
YXS,CA,,,,{'AirportCode': 'YXS'}
YXT,CA,,,,{'AirportCode': 'YXT'}
YXU,CA,,,,{'AirportCode': 'YXU'}
YXX,CA,,,,{'AirportCode': 'YXX'}
YXY,CA,,,,{'AirportCode': 'YXY'}
YXZ,CA,,,,
YYA,CA,,,,
YYB,CA,,,,{'AirportCode': 'YYB'}
YYC,CA,,,,{'AirportCode': 'YYC'}
YYD,CA,,,,{'AirportCode': 'YYD'}
YYE,CA,,,,
YYF,CA,,,,{'AirportCode': 'YYF'}
YYG,CA,,,,{'AirportCode': 'YYG'}
YYH,CA,,,,
YYI,CA,,,,
YYJ,CA,,,,{'AirportCode': 'YYJ'}
YYL,CA,,,,
YYM,CA,,,,
YYN,CA,,,,
YYQ,CA,,,,
YYR,CA,,,,{'AirportCode': 'YYR'}
YYT,CA,,,,{'AirportCode': 'YYT'}
YYU,CA,,,,
YYW,CA,,,,
YYY,CA,,,,{'AirportCode': 'YYY'}
YZA,CA,,,,
YZC,CA,,,,
YZE,CA,,,,
YZF,CA,,,,{'AirportCode': 'YZF'}
YZG,CA,,,,
YZH,CA,,,,
YZL,CA,,,,
YZM,CA,,,,
YZP,CA,,,,{'AirportCode': 'YZP'}
YZR,CA,,,,{'AirportCode': 'YZR'}
YZS,CA,,,,
YZT,CA,,,,
YZU,CA,,,,
YZV,CA,,,,{'AirportCode': 'YZV'}
YZW,CA,,,,
YZX,CA,,,,
ZAA,CA,,,,
ZAC,CA,,,,
ZAD,HR,,,,{'AirportCode': 'ZAD'}
ZAG,HR,,,,{'AirportCode': 'ZAG'}
ZAH,IR,,,,
ZAJ,AF,,,,
ZAL,CL,,,,{'AirportCode': 'ZAL'}
ZAM,PH,,,,
ZAO,FR,,,,
ZAR,NG,,,,
ZAT,CN,,,,
ZAU,DE,,,,
ZAW,DK,,,,
ZAX,DE,,,,
ZAZ,ES,,,,
ZBD,DE,,,,
ZBF,CA,,,,{'AirportCode': 'ZBF'}
ZBK,ME,,,,
ZBL,AU,,,,
ZBM,CA,,,,
ZBO,AU,,,,
ZBR,IR,,,,
ZBY,LA,,,,
ZBZ,DE,,,,
ZCC,DE,,,,
ZCL,MX,,,,{'AirportCode': 'ZCL'}
ZCO,CL,,,,{'AirportCode': 'ZCO'}
ZDF,IL,,,,
ZDH,CH,,,,{'AirportCode': 'ZDH'}
ZEC,ZA,,,,
ZEG,ID,,,,
ZEL,CA,,,,
